t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
1.080000053999143539e+01,4.796483905662896952e+00,-2.669483533239704443e+00,4.894451457898106872e-01,1.916683800226071543e+00,-5.593846497074522750e-01,1.158104637863890674e-01,-3.446668897168692514e+00,-9.359325021451322391e-01,3.499214785221479662e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000054999127741e+01,5.179820684874644421e+00,-2.781360468774953354e+00,5.126072397051747442e-01,1.227349986326190745e+00,-7.465711594956553343e-01,8.156534558222778841e-01,-8.966829191673997279e-01,-4.295902990449826930e-01,-2.968175466677557495e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.120000055999111943e+01,5.425290694413187786e+00,-2.930674708139676898e+00,6.757379390260355168e-01,1.048013393526023851e+00,-8.324892236004867163e-01,2.220183328054823602e-01,-2.762783481760697768e+00,4.298859595591595362e-01,-4.145144839866586217e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.140000056999095968e+01,5.634893383598361005e+00,-3.097172561184534878e+00,7.201416078072799820e-01,4.954566695464875936e-01,-7.465120273898634418e-01,-6.070106766186258440e-01,1.046592904274274094e+00,1.194891074297593558e+00,-4.740978681126275518e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.160000057999080170e+01,5.733984722462146522e+00,-3.246474974127509405e+00,5.987394664135443634e-01,7.047752608671055130e-01,-5.075338005816234510e-01,-1.555206460252915646e+00,2.042757820033233251e+00,1.153978589336340566e+00,-4.153036521692290428e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.180000058999064372e+01,5.874939781683207407e+00,-3.347981739319091599e+00,2.876981588111433563e-01,1.113326845301006340e+00,-2.767380711747524646e-01,-1.638267194839732044e+00,2.227402822295867224e-01,1.131116986830976279e+00,1.868154552888805053e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000059999048396e+01,6.097605161876501256e+00,-3.403329356321378896e+00,-3.995529653921514601e-02,1.157874903974291048e+00,-5.051466249756672577e-02,-1.264636265580721952e+00,-1.060171363940145550e+00,1.019186915176198305e+00,2.883272098850118148e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.220000060999032598e+01,6.329180154249924861e+00,-3.413432289326030489e+00,-2.928825623015215984e-01,9.458406205847165182e-01,1.533227307293804631e-01,-6.879818169784345239e-01,-1.655381801306595069e+00,1.201782118284683731e+00,2.644204547980731679e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.240000061999016800e+01,6.518348287825124210e+00,-3.382767741646951709e+00,-4.304789325769175501e-01,6.147642437698420670e-01,3.936791664039478444e-01,-1.591408809406620606e-01,-1.601712154005188404e+00,1.546909374902903034e+00,2.194744478078531014e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.260000062999000825e+01,6.641301142726637963e+00,-3.304031904429432842e+00,-4.623071103564335149e-01,2.944217969519368205e-01,7.030610568533768312e-01,2.798080366221408211e-01,-1.114169472470879940e+00,1.666761874191552861e+00,2.079751458290203470e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.280000063998985027e+01,6.700185505061196700e+00,-3.163419686028258404e+00,-4.063455002339693700e-01,7.158789131624282431e-02,1.036413448359041700e+00,6.957583490773663337e-01,-5.957598840989186684e-01,1.309009252705815918e+00,1.837458045634335901e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000064998969229e+01,6.714503084040313041e+00,-2.956136985992479982e+00,-2.671938234610229390e-01,-4.756409146104527419e-02,1.298215311990089660e+00,1.063249976578522382e+00,-2.707495792997934303e-01,5.985346913639965072e-01,1.173687495132189618e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.320000065998953254e+01,6.704990265272470218e+00,-2.696493910612514533e+00,-5.454381751298736924e-02,-1.017140100284568138e-01,1.417922256248141055e+00,1.297987487341649260e+00,-1.110091695304735726e-01,-6.743586617891067503e-02,6.026764455234051576e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.340000066998937456e+01,6.684647462249654559e+00,-2.412909445183888835e+00,2.050536929350114945e-01,-1.239158450446256193e-01,1.404435082338010954e+00,1.418522782472999344e+00,-1.392031362027866537e-01,-3.659609559141553947e-01,3.316068561373913259e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.360000067998921658e+01,6.659864292001590691e+00,-2.132022414672158916e+00,4.887582636146142190e-01,-1.517564736771922218e-01,1.331242887495628358e+00,1.484844157016493638e+00,-4.631015362370023009e-02,-5.412269935539747445e-01,4.471666025874888040e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.380000068998905682e+01,6.629512995748612525e+00,-1.865773823860815472e+00,7.857271098661190445e-01,-1.610185048650264461e-01,1.222997483372649352e+00,1.574277482005586259e+00,6.015488291559853429e-02,-7.766830301318468077e-01,4.511420150914649541e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
