t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
1.000000049999966301e+01,-2.167342695767939365e+00,3.374141358084434272e-01,8.463880949455422353e-01,-1.907554836037141377e-01,-1.551936020323842813e+00,-2.468947906906805712e-01,2.738539049628563316e+00,-5.734211307282913728e-01,1.611054381441015870e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.020000050999965602e+01,-2.205493794396235163e+00,2.702691622432509821e-02,7.970091343384598792e-01,3.569523537073706065e-01,-1.666620252203708352e+00,7.531610170805554116e-02,3.028510080170269347e+00,1.308786914687743330e+00,5.592791376150831884e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.040000051999964903e+01,-2.134103320085240174e+00,-3.062971508826078382e-01,8.120723554332316407e-01,9.626544000265049306e-01,-1.404862856178299424e+00,1.871719348238597702e-01,2.623437980231125621e+00,3.350533707303758657e+00,9.720273436902529540e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.060000052999964204e+01,-1.941572430453401887e+00,-5.872697361668868243e-01,8.495067442697215032e-01,1.487342022307092115e+00,-7.347560812122332363e-01,2.066124826696914829e-01,1.424869855982408895e+00,4.439588510018400491e+00,6.441146791812372985e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.080000053999963683e+01,-1.644104011118573183e+00,-7.342209597568893908e-01,8.908292428697832666e-01,1.772316007752262612e+00,1.531616651873020096e-01,2.194947768974304936e-01,1.554314616375880587e-01,3.528192625145413874e+00,-5.924404164051804145e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.100000054999962984e+01,-1.289640791844972600e+00,-7.035886251878132880e-01,9.347282004442157843e-01,1.803402301634093874e+00,8.588002254982871619e-01,1.010066876919942236e-01,-8.804285668112341590e-01,1.489821499191939180e+00,-1.091049352950667517e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.120000055999962285e+01,-9.289603134841430965e-01,-5.318285715001596081e-01,9.549295389926806266e-01,1.627316579467567470e+00,1.156764540234879846e+00,-1.172031938086254277e-01,-5.346437972007453965e-01,5.843300316665359651e-01,-7.012888250607897112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.140000056999961586e+01,-6.034969813174750897e-01,-3.004756518855464797e-01,9.314888990589247353e-01,1.520387814680983940e+00,1.273630552411483485e+00,-2.574609658336668994e-01,-1.037314393785465777e-01,8.959689661608664923e-02,-1.529564737069925018e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.160000057999960887e+01,-2.994194031774102815e-01,-4.574952866695368436e-02,8.799967033175825071e-01,1.499641525767960948e+00,1.291549932630669195e+00,-2.880522621046288645e-01,6.136840709443568409e-01,-9.616696335786858452e-01,-5.573167928488367284e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.180000058999960189e+01,5.089169725845388292e-04,2.125604707746692190e-01,8.223862480161390209e-01,1.622378346093668711e+00,1.099215996298241960e+00,-3.995156262475605957e-01,1.066375781882776819e+00,-1.777071458259295911e+00,6.089188206908952017e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200000059999959490e+01,3.249846024150938040e-01,4.324036810264714759e-01,7.424831187714697744e-01,1.835653513133974846e+00,7.438016868756802680e-01,-2.777318560201975095e-01,-2.167676360837084426e-01,-3.032172134126312812e+00,1.283066110939666160e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.220000060999958968e+01,6.921153233984003172e-01,5.811640258396146841e-01,6.869367447901146839e-01,1.792299983749558345e+00,1.373672297287167610e-01,-2.111862100161172873e-02,-1.465133074178539330e+00,-3.117025149924635752e+00,7.210292636124583376e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.240000061999958270e+01,1.050575338071300546e+00,6.086374731590300513e-01,6.827130203786063722e-01,1.499273354262529390e+00,-4.860378314264409139e-01,1.230872389311677834e-01,-2.219191361119348560e+00,-2.354403767797486946e+00,1.385091908407753286e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.260000062999957571e+01,1.350430023916529443e+00,5.114299020133664664e-01,7.073304693957119804e-01,1.055435059846761003e+00,-9.569186085299601352e-01,1.258574228864923761e-01,-2.644356338839586318e+00,-1.298589638023332604e+00,-2.146997463773543391e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.280000063999956872e+01,1.561517046440224599e+00,3.200461707381946908e-01,7.325019552315841231e-01,5.265637656352981644e-01,-1.216636549120514221e+00,8.291747146402543567e-02,-2.876085416068618450e+00,5.106417699048852905e-03,-2.222274756593979883e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000064999956173e+01,1.666829804832918649e+00,7.671884874773475527e-02,7.490854503535631093e-01,-4.865334633926030050e-02,-1.215615265529640387e+00,3.847197410987256844e-02,-3.210428908849875196e+00,1.240604568585989886e+00,-2.055700704807768286e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.320000065999955474e+01,1.657099135078533125e+00,-1.664042165143378993e-01,7.567798455602570140e-01,-6.907391602135027897e-01,-9.674943394064051683e-01,-2.642042041982118998e-03,-3.243542493580952701e+00,2.069139806229379985e+00,-1.919029075533368878e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.340000066999954775e+01,1.518951296128445927e+00,-3.599030940705558179e-01,7.562514371254400736e-01,-1.339447691365096338e+00,-5.536663574691450540e-01,-4.102262547167724593e-02,-2.156175897945951991e+00,2.347622964658208300e+00,-1.026885848598745460e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.360000067999954254e+01,1.251061744460958858e+00,-4.706363711010446704e-01,7.480469116208786629e-01,-1.770682892516031171e+00,-8.414174106128964603e-02,-6.156034347053729316e-02,-5.693499139035540502e-01,2.508909908623010665e+00,5.663253835463075703e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.380000068999953555e+01,8.969251482509355000e-01,-4.874647201547192554e-01,7.357348423111682578e-01,-1.884552880990237211e+00,4.176402657523945461e-01,5.170473890197421069e-02,5.738811458203278981e-01,2.332348083804062000e+00,1.209811504373060620e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
